trial,Pos.,Neu.,Neg.,Summary
guy T39,0.247,0.753,0.0,0.3182
guy T40,0.0,1.0,0.0,0.0
guy T41,0.452,0.478,0.07,0.9001
guy T42,0.238,0.611,0.151,0.3442
guy T43,0.127,0.873,0.0,0.4404
guy T44,0.111,0.889,0.0,0.3612
guy T45,0.0,0.865,0.135,-0.3612
guy T46,0.0,1.0,0.0,0.0
guy T47,0.386,0.464,0.15,0.6784
guy T48,0.0,0.733,0.267,-0.6562
guy T49,0.478,0.522,0.0,0.8437
guy T50,0.0,1.0,0.0,0.0
guy T51,0.0,1.0,0.0,0.0
guy T52,0.42,0.58,0.0,0.4404
guy T53,0.091,0.739,0.17,-0.4215
guy T54,0.0,1.0,0.0,0.0
guy T55,0.0,0.825,0.175,-0.5267
guy T56,0.0,0.645,0.355,-0.296
guy T57,0.096,0.805,0.099,-0.0184
guy T58,0.167,0.833,0.0,0.4939
guy T59,0.13,0.87,0.0,0.2382
guy T60,0.19,0.81,0.0,0.4588
guy T61,0.0,1.0,0.0,0.0
guy T62,0.0,1.0,0.0,0.0
guy T63,0.0,1.0,0.0,0.0
guy T64,0.0,0.625,0.375,-0.5574
guy T65,0.381,0.516,0.103,0.8225
guy T66,0.0,0.843,0.157,-0.5994
guy T67,0.1,0.9,0.0,0.2732
guy T68,0.0,1.0,0.0,0.0
guy T69,0.0,1.0,0.0,0.0
guy T70,0.146,0.643,0.211,-0.2732
guy T71,0.0,1.0,0.0,0.0
guy T72,0.737,0.263,0.0,0.4215
guy T73,0.281,0.719,0.0,0.5994
guy T74,0.577,0.423,0.0,0.6249
guy T75,0.0,0.843,0.157,-0.4215
guy T76,0.0,0.566,0.434,-0.6808
guy T77,0.0,1.0,0.0,0.0
guy T78,0.0,1.0,0.0,0.0
guy T79,0.339,0.577,0.084,0.7072
guy T80,0.0,0.0,0.0,0.0
guy T81,0.0,0.568,0.432,-0.7263
guy T82,0.262,0.622,0.117,0.5777
guy T83,0.105,0.895,0.0,0.3262
guy T84,0.47,0.53,0.0,0.923
guy T85,0.057,0.881,0.062,-0.0258
guy T86,0.199,0.801,0.0,0.6408
guy T87,0.151,0.505,0.344,-0.5319
guy T88,0.0,1.0,0.0,0.0
guy T89,0.333,0.667,0.0,0.3612
guy T90,0.109,0.891,0.0,0.0258
guy T91,0.0,1.0,0.0,0.0
guy T92,0.0,0.694,0.306,-0.6486
guy T93,0.0,0.866,0.134,-0.4767
guy T94,0.231,0.552,0.217,-0.1531
guy T95,0.0,1.0,0.0,0.0
guy T96,0.314,0.686,0.0,0.4939
guy T97,0.325,0.675,0.0,0.6476
guy T98,0.162,0.838,0.0,0.4404
guy T99,0.146,0.854,0.0,0.4404
guy T100,0.367,0.633,0.0,0.6997
guy T101,0.186,0.814,0.0,0.6249
guy T102,0.0,0.524,0.476,-0.8402
guy T103,0.287,0.619,0.094,0.7096
guy T104,0.229,0.62,0.152,0.1577
guy T105,0.54,0.46,0.0,0.9201
guy T106,0.0,1.0,0.0,0.0
guy T107,0.0,1.0,0.0,0.0
guy T108,0.0,1.0,0.0,0.0
guy T109,0.0,1.0,0.0,0.0
guy T110,0.141,0.859,0.0,0.4215
guy T111,0.182,0.608,0.209,-0.1027
guy T112,0.605,0.395,0.0,0.5574
guy T113,0.0,1.0,0.0,0.0
guy T114,0.0,0.752,0.248,-0.4497
guy T115,0.0,1.0,0.0,0.0
guy T116,0.0,1.0,0.0,0.0
guy T117,0.0,0.739,0.261,-0.6486
guy T118,0.152,0.848,0.0,0.3612
guy T119,0.161,0.839,0.0,0.4357
guy T120,0.0,1.0,0.0,0.0
guy T121,0.0,0.574,0.426,-0.7514
guy T122,0.295,0.546,0.159,0.3581
guy T123,0.085,0.915,0.0,0.0772
guy T124,0.0,1.0,0.0,0.0
guy T125,0.0,0.608,0.392,-0.7269
guy T126,0.0,0.87,0.13,-0.128
guy T127,0.0,1.0,0.0,0.0
guy T128,0.0,1.0,0.0,0.0
guy T129,0.198,0.802,0.0,0.5719
guy T130,0.211,0.789,0.0,0.3971
guy T131,0.0,0.915,0.085,-0.1027
guy T132,0.0,1.0,0.0,0.0
guy T133,0.0,0.588,0.412,-0.743
guy T134,0.073,0.835,0.092,-0.1179
guy T135,0.0,1.0,0.0,0.0
guy T136,0.0,1.0,0.0,0.0
guy T137,0.0,0.673,0.327,-0.7783
guy T138,0.451,0.549,0.0,0.802
guy T139,0.252,0.472,0.276,0.1285
guy T140,0.096,0.567,0.337,-0.7964
guy T141,0.271,0.471,0.259,0.0258
guy T142,0.0,1.0,0.0,0.0
guy T143,0.26,0.578,0.162,0.2558
guy T144,0.259,0.741,0.0,0.6808
guy T145,0.091,0.909,0.0,0.0772
guy T146,0.115,0.885,0.0,0.2057
guy T147,0.0,1.0,0.0,0.0
guy T148,0.098,0.791,0.112,-0.0772
guy T149,0.194,0.691,0.115,0.281
guy T0,0.0,0.745,0.255,-0.34
